image,frame_sha256,policy,policy_label,min_conf,calibration_path,calibration_sha256,effective_policy_kwargs,load_profile,gt_vru,detected_vru,gt_vru_streak,lock_before,lock_after,tier,latency_ms,pressure,load_injector,load_worker_processes,backend
007355.png,98c1f7a5996cd6dec9975eb238d6d6818b555aedcd98b0f024bf829376798509,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,False,SMALL,132.865,0.607,process_steady_v3,11,onnx
007356.png,74b4945f3ab8b4042bc5b177f2b008235591634709c301033e0bb90dd8c27891,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,True,0,False,True,SMALL,132.134,0.6294,process_steady_v3,11,onnx
007357.png,8b6733649a572617b7f21e7a637330cdc732fdeea120353247509c007a0b11db,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,167.854,0.607,process_steady_v3,11,onnx
007358.png,8bad7ce4eb5d879495e3412d12ad3ba9ad1ca81c92633b638b2b9935918c4cbf,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,132.091,0.6959,process_steady_v3,11,onnx
007359.png,80d19b3ba477a9b60002928c62663ff6857aad3e9b6e9bb6643c58e2ff44ce27,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,True,SMALL,128.9,0.6231,process_steady_v3,11,onnx
007360.png,7dd8c43dd167387979535758698b59b0cdf2493b03374c76ab0b2c229924748e,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,SMALL,146.943,0.6196,process_steady_v3,11,onnx
007361.png,0eea53ef28cb77f53bdc17760280c7e9ab9233fe9f23a83aa81d62509e7a1ad0,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,138.848,0.6308,process_steady_v3,11,onnx
007362.png,0a1854819e333e9d6526cd5f6082ac11e1deef831b2c3b12738a4df62417190d,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,SMALL,140.124,0.614,process_steady_v3,11,onnx
007363.png,91b850d566c29daefbb4bd04fb1de8bd9cbd29606f05eae954bb0088502f6e2a,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,2,True,False,MEDIUM,766.7,0.6364,process_steady_v3,11,onnx
007364.png,83c43beb451372af0e093a820965fef4b5a635a88db22890cdf71e1f91b83da2,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,MEDIUM,748.458,0.6371,process_steady_v3,11,onnx
007365.png,5a5f555033114f93e2e454a9d0d44752e77ae16d0bb5791bced34744ea3b56c6,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,MEDIUM,741.625,0.614,process_steady_v3,11,onnx
007366.png,2e0b7f0928ae5fa8d2486cf1bac00c177c62e5515d0b796b4e623a7925e73a34,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,37.883,0.6364,process_steady_v3,11,onnx
007367.png,89df893824057347cece4ef9b0e5b72364a823e99d1291ac8ce62076b0353ebf,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,36.575,0.6364,process_steady_v3,11,onnx
007368.png,a1d4ee1dbe596130eb5ab6f27c515fcbfea67cebf0bab866c347e0860e5fcf9b,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,NANO,35.357,0.5902,process_steady_v3,11,onnx
007369.png,21d0327bec7b788a42ea4ea8c7be9b3adf5a4c5fd9d9748735f9e7efb3d555b0,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,2,True,True,SMALL,162.916,0.5902,process_steady_v3,11,onnx
007370.png,77b1082fc123b905f373548925f3b0f9ab03b953f841b52741936397f89bd3a5,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,131.916,0.6308,process_steady_v3,11,onnx
007371.png,6e6bf6d2abf78dc414ade1b01b943f4abc7e82815328204eacabb139b2e79020,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,True,0,True,True,SMALL,151.256,0.614,process_steady_v3,11,onnx
007372.png,54cd24754bebdec8f6460a6bb9c21b60d2655627025b99f03ea215184fc0e175,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,141.274,0.635,process_steady_v3,11,onnx
007373.png,38daad45585509cf17f9f2ff9934964d777055a4bca98ed985617dc0388e86de,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,True,0,True,True,SMALL,174.828,0.6259,process_steady_v3,11,onnx
007374.png,8416587d5e4c57f792881e26999dd199f94d07b912ea2b1ccf56ec97b5646ce0,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,161.896,0.663,process_steady_v3,11,onnx
007375.png,861ccfd1dc2a28a4093e10fe52415a68018afea57accbf488599ff7c6976f0a9,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,2,True,True,SMALL,148.294,0.6315,process_steady_v3,11,onnx
007376.png,dd751085b628bd3c54fb80b6872d682a75cb25eb1aea16c47c14d6dabcb88940,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,130.738,0.6357,process_steady_v3,11,onnx
007377.png,cea7c108f356eb292c1ea0c9c95a6f6c9872e3d59752c5cc18489df7095afb51,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,130.902,0.6154,process_steady_v3,11,onnx
007378.png,3c3a340a12716c6f468f2d1febfc9d320a9244486024d82f0cc601ce7c3a7d66,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,140.918,0.6266,process_steady_v3,11,onnx
007379.png,eb0c0430c409a090ac0b65eb08fe0857c2191a477cad478aeee2491814e2261a,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,SMALL,135.27,0.6126,process_steady_v3,11,onnx
007380.png,519741315f37c6485935e25b91ef592a710253670a1a5db3112afc6263636bfa,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,128.637,0.6966,process_steady_v3,11,onnx
007381.png,8343dbf4dbd66b553bb34f29b0b12b73cf968a440b5751b302fa9d15cefee6c3,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,32.716,0.6154,process_steady_v3,11,onnx
007382.png,a1df748e912943e6f8bce38d525fc53692648370e2849a4c1345d1b38297fa29,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,34.751,0.6189,process_steady_v3,11,onnx
007383.png,37b2551329e21b77cca6bac9f875a2cb57b8e5c118e80891351471ec31ad4789,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,32.372,0.6189,process_steady_v3,11,onnx
007384.png,a5a2153c1187601034fbef500707e12de61111d9eb164901ae8044e27d461e82,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,33.941,0.6189,process_steady_v3,11,onnx
007385.png,d9a836f384c94b41740974a14e92a89db092106d7758fdfba409f62b360de12f,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,34.775,0.5965,process_steady_v3,11,onnx
007386.png,52330452abd6e3f28f0e6a0b6b1948715c717cf8da124ad57ad6f9cb142680ae,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,36.083,0.5965,process_steady_v3,11,onnx
007387.png,e5db54e6a2170fb9a2717d9f6ef99316897e3c05aa5ec24921987be12a8fd00d,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,SMALL,151.63,0.5951,process_steady_v3,11,onnx
007388.png,6d21304d888884a59f2758e82312277934e67a535454e4156a46f8cc73a5dda3,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,MEDIUM,748.65,0.6196,process_steady_v3,11,onnx
007389.png,8b84669f2a01a210c1032520c73552add3ce32a5580b14ba68bf008ce99da030,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,MEDIUM,778.029,0.6259,process_steady_v3,11,onnx
007390.png,935ff6d90d00367f81c9157e2a5c4416284d28b7d572bf85032435fa1c0014a9,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,41.491,0.6364,process_steady_v3,11,onnx
007391.png,8b2cd5afa5960159bac246859a7d349ac81e9451ea19d8043262badcb73ea20c,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,32.68,0.6105,process_steady_v3,11,onnx
007392.png,732e6efc7ee28c0c50fc9db1d904252484e995da7b65b217e80e8a4d82d2ab95,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,34.048,0.6105,process_steady_v3,11,onnx
007393.png,7a1d5f98b1891bd4068fb3c6f204c6803ca21ae309a7b1e4474a8d0989757c1f,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,41.275,0.6035,process_steady_v3,11,onnx
007394.png,141a60abb2203e84d34036b4ad7fee47977140f05ef6bf59857f97997a05578c,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,True,0,False,True,NANO,33.578,0.6035,process_steady_v3,11,onnx
007395.png,9e949f4f23712031359f782a9591f4393534d772dbc864f9e94ef0a0f67cda23,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,MEDIUM,731.473,0.5874,process_steady_v3,11,onnx
007396.png,1701ddf760ebd99623be384bee407ed79b2562cab6585654c3472c7f4209d8bf,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,MEDIUM,716.85,0.6315,process_steady_v3,11,onnx
007397.png,9bb58e9f22e2df5782dcdcbd0b82a9912439bea5528dd1c51c27abf16be8f04a,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,MEDIUM,733.642,0.6308,process_steady_v3,11,onnx
007398.png,4ed11554da454063361a6cd1f01a75bb0564e6389dc2e90537e7c848457ff9cb,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,50.402,0.6609,process_steady_v3,11,onnx
007399.png,6e6a78225e5acd90f566cb2cd1712fd2ac40bf432befb9475d94fbbaae0795fc,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,49.471,0.6297,process_steady_v3,11,onnx
007400.png,60553dafc4b816f483bbebc297092462f8141e3bbc0d9dea05d61a135c2cd780,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,42.05,0.6297,process_steady_v3,11,onnx
007401.png,ba9eda3186b8d154cb1dde6adefd9e5afd8cb81040b29a1877d03a25ac43faba,safety2,Two-level VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""near_area_fraction"": 0.02, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,38.449,0.6562,process_steady_v3,11,onnx
